Accession ID	Collection date	Submission date	Location
EPI_ISL_7509650	2020-11-17	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509302	2021-01-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509358	2020-11-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509138	2021-01-03	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509094	2021-01-19	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509555	2020-11-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509215	2021-01-16	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509219	2021-01-26	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509167	2021-01-16	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509192	2021-01-26	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_11135557	2020-11-16	2022-03-17	North America / USA / California / Los Angeles County
EPI_ISL_7855179	2020-12-15	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7855581	2020-12-15	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855221	2020-12-16	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7855500	2020-12-15	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855233	2020-12-16	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7855236	2020-12-15	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7855226	2020-12-15	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7855250	2020-12-15	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7855197	2020-12-15	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7855592	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855504	2020-12-15	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855890	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855852	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7856034	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7508951	2021-03-03	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508559	2020-08-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507399	2021-02-01	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507931	2021-02-02	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507685	2021-03-28	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508248	2021-01-16	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508117	2021-02-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508024	2021-03-01	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508352	2020-08-24	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508883	2021-02-12	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508233	2021-02-16	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508945	2021-03-12	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508761	2021-02-11	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508732	2021-02-05	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508969	2021-02-17	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508525	2020-08-12	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507709	2021-02-01	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507404	2021-03-16	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507989	2021-02-07	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508871	2021-02-20	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508915	2021-02-05	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508266	2020-08-16	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507604	2021-02-03	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508689	2020-08-07	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507691	2021-03-18	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508821	2021-02-12	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508297	2020-08-25	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507783	2021-02-11	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508833	2021-02-04	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508816	2021-02-24	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508684	2020-08-03	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507444	2021-03-30	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508964	2021-02-06	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508202	2021-01-18	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508102	2021-01-17	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508353	2020-08-27	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7507715	2021-02-03	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508388	2020-08-07	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7508570	2020-08-18	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509070	2021-01-05	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509817	2020-09-01	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509126	2021-01-07	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509367	2020-11-26	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509152	2021-01-17	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509217	2021-01-26	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7509184	2021-01-24	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7856016	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7856848	2020-12-13	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7856829	2020-12-13	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7858555	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7856804	2020-12-14	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7857005	2020-12-14	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7857478	2020-12-11	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7856820	2020-12-13	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7857893	2020-12-11	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7857857	2020-12-11	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855498	2020-12-15	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855175	2020-12-15	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7855699	2020-12-15	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855795	2020-12-15	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7856577	2020-12-12	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855850	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855816	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7857890	2020-12-12	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7857843	2020-12-11	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855160	2020-12-15	2021-12-19	North America / USA / California / Los Angeles County
EPI_ISL_7856710	2020-12-13	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855862	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7856017	2020-12-17	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7856571	2020-12-13	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7855821	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7857083	2020-12-14	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7508793	2021-03-07	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_7700758	2021-03-29	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7509045	2021-02-22	2021-12-11	North America / USA / California / Los Angeles County
EPI_ISL_8729506	2021-03-19	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_7858442	2020-12-17	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_7858458	2020-12-16	2021-12-20	North America / USA / California / Los Angeles County
EPI_ISL_8728952	2021-03-15	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729276	2021-03-15	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729272	2021-03-12	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729281	2021-03-13	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729271	2021-03-12	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729392	2021-03-21	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729231	2021-03-13	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729342	2021-03-22	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729192	2021-03-20	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_8729187	2021-03-12	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_7709093	2021-02-08	2021-12-16	North America / USA / California / Los Angeles County
EPI_ISL_7709014	2021-02-24	2021-12-16	North America / USA / California / Los Angeles County
EPI_ISL_7709007	2021-02-08	2021-12-16	North America / USA / California / Los Angeles County
EPI_ISL_7709036	2021-02-25	2021-12-16	North America / USA / California / Los Angeles County
EPI_ISL_7709021	2021-02-07	2021-12-16	North America / USA / California / Los Angeles County
EPI_ISL_7673562	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7709027	2021-02-08	2021-12-16	North America / USA / California / Los Angeles County
EPI_ISL_7673547	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_7673546	2020-12-19	2021-12-15	North America / USA / California / Los Angeles County
EPI_ISL_1295564	2020-10-16	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_1295579	2020-07-13	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_8728940	2021-03-24	2022-01-15	North America / USA / California / Los Angeles County
EPI_ISL_1295567	2020-07-16	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_1295569	2020-09-29	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_1295572	2020-06-29	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_1295574	2020-09-18	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_1295575	2020-10-16	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_1295584	2020-09-03	2021-03-19	North America / USA / California / Los Angeles County
EPI_ISL_7962377	2021-01-06	2021-12-22	North America / USA / California / Los Angeles County
EPI_ISL_8506107	2021-02-12	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506045	2021-02-28	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506104	2021-02-13	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506189	2021-02-10	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506209	2021-02-19	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8505987	2021-02-26	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506118	2021-03-02	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8505902	2021-02-12	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8505986	2021-02-19	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506097	2021-02-16	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506182	2021-02-11	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506013	2021-02-20	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8505841	2021-02-24	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506120	2021-03-03	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506210	2021-02-20	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506082	2021-02-26	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506322	2021-02-15	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506287	2021-02-06	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506049	2021-02-24	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506335	2021-02-12	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506321	2021-02-15	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506262	2021-02-16	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506117	2021-02-06	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8505982	2021-02-17	2022-01-08	North America / USA / California / Los Angeles County
EPI_ISL_8506119	2021-03-02	2022-01-08	North America / USA / California / Los Angeles County
